x1,x2,y1,y2,mask
180,70,248,168,TRUE
34,47,124,150,TRUE
229,117,347,317,TRUE
440,18,587,215,TRUE
55,323,337,652,FALSE
432,99,652,357,TRUE
442,16,664,345,TRUE
357,68,418,146,TRUE
158,90,212,142,TRUE
1,91,33,148,TRUE
462,59,579,216,TRUE
285,189,388,328,TRUE
59,212,118,273,FALSE
851,166,909,226,FALSE
406,219,473,312,TRUE
334,54,440,194,FALSE
565,48,664,191,FALSE
402,211,572,461,FALSE
107,30,334,314,FALSE
581,5,763,262,FALSE
87,5,179,100,TRUE
521,200,626,334,TRUE
648,36,764,176,TRUE
788,97,829,195,TRUE
234,6,433,169,TRUE
403,72,647,412,TRUE
2,142,93,244,FALSE
24,402,129,545,FALSE
183,490,273,585,FALSE
274,234,326,293,FALSE
463,26,559,123,FALSE
418,149,525,280,FALSE
346,393,412,480,FALSE
605,146,783,337,FALSE
248,8,438,207,TRUE
172,76,296,218,TRUE
400,123,618,419,FALSE
282,163,493,450,TRUE
53,80,159,228,TRUE
211,119,296,225,TRUE
317,104,399,212,TRUE
417,89,492,178,TRUE
285,62,376,230,TRUE
343,62,501,235,TRUE
536,60,695,270,TRUE
204,3,481,375,TRUE
671,111,959,539,FALSE
305,107,379,207,TRUE
137,64,443,483,TRUE
244,27,701,557,FALSE
369,7,471,107,FALSE
345,162,719,587,TRUE
166,19,252,91,TRUE
234,2,280,62,FALSE
316,2,368,61,FALSE
758,0,813,52,FALSE
170,8,441,330,TRUE
287,232,521,522,TRUE
28,24,474,572,FALSE
108,3,402,295,TRUE
345,55,380,103,TRUE
129,61,178,131,TRUE
237,63,272,99,TRUE
383,145,986,870,FALSE
314,35,369,96,TRUE
110,84,135,117,FALSE
80,86,105,114,FALSE
28,88,58,119,FALSE
2,95,23,118,FALSE
450,19,481,82,FALSE
84,45,416,558,TRUE
114,42,376,367,TRUE
218,20,420,264,TRUE
198,0,542,428,TRUE
545,206,656,343,FALSE
104,199,131,230,TRUE
172,205,208,248,TRUE
345,214,372,250,TRUE
474,215,500,248,TRUE
378,201,399,231,TRUE
266,207,291,237,FALSE
7,661,788,1682,TRUE
962,904,1424,1556,TRUE
503,83,604,229,TRUE
239,33,349,182,TRUE
395,39,472,141,FALSE
83,185,234,379,TRUE
354,19,422,98,TRUE
147,19,233,109,TRUE
286,6,666,362,TRUE
312,50,418,173,TRUE
56,3,342,298,TRUE
418,89,719,608,TRUE
293,113,357,184,TRUE
138,101,206,176,TRUE
225,129,427,401,TRUE
84,57,240,260,FALSE
181,22,380,290,TRUE
0,3,448,541,TRUE
442,230,560,368,TRUE
467,205,551,314,TRUE
147,57,488,506,FALSE
96,0,430,432,TRUE
953,226,1092,402,TRUE
496,227,649,403,TRUE
66,203,209,369,TRUE
1077,265,1131,392,TRUE
285,38,486,295,TRUE
865,39,1028,313,TRUE
267,10,500,333,TRUE
351,24,494,195,TRUE
397,304,496,500,TRUE
148,205,259,358,TRUE
98,116,165,194,TRUE
151,78,200,145,TRUE
461,20,494,93,TRUE
119,0,510,437,TRUE
67,69,111,134,TRUE
197,26,248,97,TRUE
347,103,376,138,TRUE
378,103,401,135,TRUE
317,114,343,143,TRUE
460,75,506,134,TRUE
193,193,285,315,TRUE
134,55,330,354,TRUE
372,189,523,407,TRUE
556,138,757,415,TRUE
792,0,1092,372,TRUE
383,537,602,863,TRUE
0,442,232,859,TRUE
148,6,315,243,TRUE
41,248,215,489,TRUE
242,206,440,477,TRUE
2,144,55,223,FALSE
204,94,301,226,FALSE
294,155,388,277,FALSE
443,141,535,279,FALSE
399,152,451,229,FALSE
558,209,627,294,FALSE
0,206,207,650,TRUE
194,357,347,606,TRUE
389,286,520,537,TRUE
2223,1342,3173,2217,TRUE
401,94,580,343,TRUE
2156,906,4912,3684,TRUE
911,4,4886,3649,TRUE
71,168,225,323,TRUE
407,98,607,370,TRUE
176,101,388,382,TRUE
337,293,482,506,TRUE
290,73,377,200,FALSE
309,29,463,212,TRUE
438,393,627,595,TRUE
66,319,177,493,TRUE
182,392,266,509,FALSE
343,90,605,454,TRUE
233,38,464,331,TRUE
103,218,247,438,FALSE
97,130,425,586,TRUE
473,221,550,331,FALSE
299,72,548,426,TRUE
383,257,431,320,TRUE
578,115,841,397,TRUE
249,93,458,380,FALSE
241,1,774,506,FALSE
310,107,396,233,TRUE
389,86,479,211,TRUE
365,82,467,237,TRUE
371,138,740,587,TRUE
1026,187,1217,388,TRUE
48,87,117,164,TRUE
288,56,426,243,TRUE
264,154,377,290,TRUE
33,94,184,315,FALSE
146,253,291,409,FALSE
314,204,502,419,FALSE
422,0,712,289,FALSE
172,150,258,261,TRUE
372,128,456,242,TRUE
586,152,671,264,TRUE
780,136,864,248,TRUE
961,164,1043,267,TRUE
401,24,746,418,FALSE
151,64,303,264,TRUE
285,6,455,209,FALSE
108,14,400,461,TRUE
162,266,236,331,FALSE
326,262,373,310,FALSE
453,196,516,286,FALSE
554,269,598,349,FALSE
596,278,665,351,FALSE
47,12,176,180,TRUE
312,23,566,366,TRUE
343,109,479,238,TRUE
296,6,533,291,FALSE
641,9,1199,636,FALSE
279,144,465,379,TRUE
60,163,207,370,TRUE
502,91,717,368,TRUE
104,19,314,325,FALSE
1123,75,1685,781,FALSE
235,163,656,753,FALSE
183,10,531,525,TRUE
354,149,406,209,TRUE
188,72,301,208,FALSE
259,94,442,447,TRUE
185,263,294,435,TRUE
124,94,235,265,TRUE
7,0,123,154,TRUE
9,251,128,431,TRUE
442,77,628,261,TRUE
79,50,210,233,TRUE
346,184,613,531,TRUE
58,218,340,575,TRUE
62,21,410,483,TRUE
498,2,1454,1116,TRUE
268,10,572,297,TRUE
176,2,547,483,TRUE
266,76,626,631,TRUE
227,10,673,650,TRUE
34,131,175,318,TRUE
249,52,376,255,TRUE
13,446,203,652,TRUE
777,3,1642,1006,FALSE
453,24,674,258,TRUE
155,31,301,170,TRUE
402,50,499,143,TRUE
573,114,689,265,TRUE
83,9,396,387,TRUE
83,6,545,558,TRUE
41,3,659,588,TRUE
31,103,348,587,TRUE
330,118,483,324,TRUE
152,5,511,514,TRUE
151,66,375,380,TRUE
467,63,627,259,TRUE
622,97,721,220,TRUE
156,0,600,501,TRUE
1924,253,2090,462,FALSE
173,448,421,748,FALSE
821,639,1045,904,FALSE
1267,533,1475,781,TRUE
503,123,628,283,TRUE
212,5,429,285,TRUE
324,5,877,666,FALSE
247,11,462,287,TRUE
62,31,426,456,TRUE
83,24,236,154,TRUE
335,41,469,188,TRUE
288,68,474,295,FALSE
190,8,298,155,TRUE
105,102,203,220,FALSE
207,10,385,271,FALSE
460,41,580,209,TRUE
262,21,550,349,FALSE
128,8,246,164,FALSE
341,11,461,156,FALSE
621,49,676,127,TRUE
467,69,515,137,TRUE
379,90,415,140,TRUE
122,117,173,177,TRUE
1159,604,1266,756,TRUE
882,574,992,711,TRUE
742,409,809,504,TRUE
260,81,547,482,TRUE
406,128,435,171,TRUE
222,145,251,184,TRUE
224,1,327,102,TRUE
341,6,553,220,TRUE
113,60,394,466,TRUE
608,185,777,379,TRUE
805,169,911,307,TRUE
443,252,502,307,FALSE
58,10,329,340,FALSE
450,13,737,385,FALSE
306,102,433,280,TRUE
483,22,562,111,TRUE
241,54,388,253,TRUE
637,57,922,406,TRUE
108,4,212,86,TRUE
382,4,541,139,TRUE
49,5,236,261,FALSE
388,183,570,440,FALSE
348,288,567,553,TRUE
556,381,716,611,TRUE
223,292,332,518,TRUE
160,329,271,558,TRUE
263,6,375,148,TRUE
113,29,391,483,TRUE
444,0,783,455,TRUE
431,57,534,173,TRUE
173,87,268,184,TRUE
362,112,382,133,FALSE
205,11,412,294,TRUE
731,0,1547,947,FALSE
76,39,190,175,TRUE
298,92,367,160,TRUE
449,173,656,402,FALSE
296,8,475,197,FALSE
195,73,262,181,TRUE
487,122,538,180,TRUE
798,65,909,229,TRUE
120,134,394,562,TRUE
106,3,560,465,TRUE
286,25,435,186,TRUE
11,263,118,406,TRUE
356,292,426,378,TRUE
156,268,230,343,TRUE
317,237,375,309,TRUE
423,63,532,232,TRUE
291,8,638,498,TRUE
208,148,267,216,TRUE
276,195,320,249,TRUE
370,124,440,220,TRUE
154,222,220,279,TRUE
191,69,525,497,TRUE
150,3,510,481,TRUE
265,47,371,184,TRUE
934,0,2490,1996,FALSE
575,4,897,410,TRUE
145,39,225,157,FALSE
260,80,345,187,FALSE
91,45,375,372,TRUE
426,14,551,171,TRUE
114,29,442,491,TRUE
470,167,523,254,FALSE
83,157,115,232,FALSE
101,17,355,381,TRUE
234,20,559,461,TRUE
4,188,160,425,FALSE
574,240,742,448,FALSE
236,52,727,610,TRUE
582,123,690,263,FALSE
2,80,140,320,FALSE
99,9,229,150,FALSE
362,84,486,239,FALSE
129,136,198,222,TRUE
192,0,599,416,TRUE
17,9,481,568,TRUE
419,46,572,249,TRUE
679,164,742,223,TRUE
147,174,228,249,TRUE
59,180,121,262,FALSE
583,313,713,504,TRUE
387,318,519,499,FALSE
91,15,190,141,TRUE
234,19,363,157,TRUE
3,87,91,236,TRUE
190,342,290,472,TRUE
209,186,367,358,TRUE
723,182,865,314,TRUE
887,197,990,307,TRUE
750,106,815,187,TRUE
746,97,1158,612,FALSE
275,32,381,158,TRUE
444,225,518,328,TRUE
183,169,276,253,TRUE
288,210,504,483,TRUE
315,82,775,783,TRUE
239,21,620,504,TRUE
15,7,445,422,TRUE
144,19,343,243,TRUE
630,266,1114,943,TRUE
217,721,756,1443,TRUE
253,58,552,383,FALSE
263,41,349,172,TRUE
53,6,642,552,TRUE
471,52,553,155,TRUE
519,10,833,450,TRUE
1089,31,1419,491,TRUE
691,792,916,974,FALSE
400,73,663,399,TRUE
6,27,195,283,TRUE
894,119,967,348,TRUE
367,12,649,401,TRUE
12,111,281,532,TRUE
212,67,326,246,TRUE
111,207,499,801,FALSE
720,4,811,110,TRUE
271,52,406,195,FALSE
2,0,72,110,FALSE
578,105,621,159,FALSE
924,119,980,189,TRUE
135,19,653,585,TRUE
573,99,754,322,TRUE
196,12,389,247,TRUE
0,0,118,316,TRUE
112,39,430,447,TRUE
313,41,373,139,TRUE
483,107,525,155,TRUE
118,64,508,623,FALSE
705,107,822,256,TRUE
305,85,423,247,TRUE
132,20,184,90,TRUE
447,15,464,33,FALSE
312,3,534,263,TRUE
171,13,513,542,TRUE
330,2,797,398,FALSE
462,167,560,294,FALSE
637,0,826,176,TRUE
769,43,1562,1115,FALSE
264,3,464,219,FALSE
92,103,314,326,TRUE
322,10,551,256,TRUE
601,223,654,286,TRUE
463,219,532,290,TRUE
513,306,654,442,TRUE
181,226,247,285,TRUE
537,190,591,236,TRUE
220,7,363,213,TRUE
656,33,793,231,TRUE
231,80,406,285,TRUE
361,157,424,245,TRUE
467,174,521,241,TRUE
168,123,557,627,TRUE
244,229,405,415,TRUE
711,53,874,233,TRUE
5,233,93,347,FALSE
295,242,402,378,TRUE
517,276,633,414,TRUE
25,331,133,463,TRUE
193,5,357,206,TRUE
238,0,707,490,TRUE
399,155,513,304,TRUE
50,191,167,318,TRUE
165,30,238,131,TRUE
386,73,466,161,TRUE
563,66,601,112,TRUE
466,46,505,92,TRUE
261,33,411,253,TRUE
41,26,187,260,TRUE
370,18,452,149,TRUE
257,62,306,115,TRUE
302,37,416,221,TRUE
99,15,404,417,TRUE
339,217,660,622,TRUE
70,28,224,190,FALSE
257,179,393,337,TRUE
396,204,715,607,TRUE
313,40,590,379,FALSE
606,22,848,335,FALSE
649,14,850,262,FALSE
333,118,390,195,TRUE
199,56,257,121,TRUE
275,62,337,133,TRUE
1503,639,1923,1074,TRUE
316,3,471,136,TRUE
144,7,429,374,TRUE
416,82,467,217,TRUE
103,89,359,373,TRUE
16,75,168,241,FALSE
162,38,259,159,FALSE
265,77,372,203,FALSE
382,52,507,225,FALSE
435,153,508,240,FALSE
281,275,343,350,FALSE
158,230,225,303,FALSE
214,14,287,112,TRUE
346,4,425,103,TRUE
491,51,523,120,TRUE
230,5,611,395,TRUE
143,30,551,572,TRUE
70,115,306,420,TRUE
355,168,533,370,TRUE
278,59,393,205,TRUE
474,0,632,176,TRUE
315,16,546,327,FALSE
38,5,482,555,TRUE
306,7,685,408,TRUE
1395,218,1956,730,TRUE
294,255,339,311,TRUE
284,16,518,348,TRUE
146,0,646,616,TRUE
361,129,469,267,FALSE
9,192,93,314,FALSE
256,40,514,391,TRUE
100,9,508,511,TRUE
407,173,460,238,TRUE
220,185,268,243,TRUE
250,235,288,276,TRUE
327,327,373,397,TRUE
570,45,816,316,TRUE
95,41,451,591,TRUE
80,5,370,329,TRUE
73,2,590,583,TRUE
319,100,448,296,TRUE
192,136,567,757,FALSE
273,3,420,194,FALSE
695,162,770,271,TRUE
258,193,324,292,TRUE
590,194,655,275,FALSE
190,227,262,320,FALSE
547,244,647,374,FALSE
247,250,344,369,FALSE
158,166,265,312,FALSE
73,176,169,318,FALSE
370,121,506,287,TRUE
225,332,335,473,FALSE
379,350,504,501,FALSE
332,153,390,230,TRUE
237,101,299,169,TRUE
150,178,355,462,TRUE
327,94,410,233,TRUE
235,14,786,782,TRUE
147,5,523,516,TRUE
168,6,601,587,TRUE
181,6,403,240,TRUE
414,48,474,130,TRUE
106,320,172,419,TRUE
141,128,368,422,TRUE
228,66,354,229,TRUE
44,0,397,522,TRUE
747,163,810,242,TRUE
489,141,547,232,TRUE
262,142,330,229,TRUE
111,5,628,622,TRUE
123,110,398,507,TRUE
309,103,421,246,FALSE
1317,1534,2600,3071,TRUE
325,17,457,152,FALSE
172,1,495,414,TRUE
370,124,440,215,TRUE
132,118,193,198,TRUE
66,158,93,189,TRUE
192,126,226,182,TRUE
249,182,289,221,TRUE
455,174,489,224,TRUE
223,30,440,351,TRUE
134,6,354,289,TRUE
212,78,286,181,TRUE
114,131,205,252,TRUE
558,77,651,186,TRUE
634,151,710,281,TRUE
302,102,397,216,FALSE
59,0,2400,1909,TRUE
1956,2996,2858,4123,TRUE
208,102,319,244,TRUE
765,125,857,248,TRUE
314,33,466,210,FALSE
325,5,484,216,FALSE
428,23,609,282,TRUE
329,14,414,117,FALSE
312,187,763,583,TRUE
73,21,353,421,FALSE
209,79,428,352,TRUE
104,94,226,256,TRUE
274,15,489,280,FALSE
564,17,654,165,TRUE
432,177,553,339,TRUE
544,41,861,455,FALSE
295,215,514,456,TRUE
719,240,875,477,TRUE
1062,87,1404,433,TRUE
309,6,630,403,TRUE
164,113,317,319,FALSE
391,226,519,437,FALSE
495,177,660,404,FALSE
672,214,838,412,FALSE
201,195,237,247,TRUE
305,269,346,318,FALSE
356,50,606,275,TRUE
200,36,429,351,FALSE
150,267,195,319,TRUE
362,145,476,300,TRUE
73,8,196,184,TRUE
71,197,156,310,TRUE
201,134,368,353,TRUE
449,0,547,132,TRUE
679,80,805,229,TRUE
45,6,477,495,TRUE
537,32,634,174,FALSE
951,175,1152,400,TRUE
116,44,303,248,TRUE
407,139,604,321,TRUE
414,4,564,148,TRUE
148,363,244,477,TRUE
1050,101,1168,260,TRUE
98,192,162,268,TRUE
311,197,372,275,TRUE
1923,502,2149,740,FALSE
1491,751,1685,959,FALSE
2377,612,2602,875,FALSE
1071,1026,1316,1334,FALSE
321,118,848,765,FALSE
149,78,428,463,TRUE
312,42,510,297,TRUE
399,101,443,153,TRUE
176,266,218,310,TRUE
616,280,683,347,TRUE
8,286,49,335,TRUE
703,281,767,382,TRUE
0,305,33,382,TRUE
271,39,380,179,TRUE
1,44,34,184,TRUE
316,178,383,256,TRUE
231,75,288,143,TRUE
507,178,577,249,TRUE
556,210,609,287,TRUE
163,22,421,364,TRUE
159,107,449,482,TRUE
152,6,540,467,TRUE
91,13,421,348,TRUE
363,197,455,342,TRUE
193,26,259,119,TRUE
725,93,805,192,TRUE
541,20,607,107,TRUE
962,92,1021,159,TRUE
46,60,325,431,TRUE
342,39,428,165,TRUE
239,24,424,277,TRUE
152,5,504,404,TRUE
298,132,439,312,TRUE
171,7,441,376,FALSE
276,208,738,791,TRUE
119,73,354,389,TRUE
1005,304,2110,1523,FALSE
257,26,305,83,TRUE
182,14,231,77,TRUE
604,117,1478,1275,TRUE
138,0,203,74,TRUE
301,33,444,234,TRUE
127,25,264,202,TRUE
235,156,305,233,TRUE
415,131,551,315,TRUE
109,190,154,245,TRUE
613,188,640,223,FALSE
246,4,646,380,TRUE
209,24,643,567,TRUE
197,5,521,448,TRUE
184,60,276,181,FALSE
432,100,530,217,FALSE
371,44,592,311,FALSE
309,83,355,143,FALSE
86,3,320,297,TRUE
80,11,687,558,TRUE
53,14,312,401,TRUE
270,78,566,438,TRUE
135,10,369,360,TRUE
324,167,552,467,TRUE
29,164,304,489,TRUE
81,68,177,204,FALSE
223,58,353,206,FALSE
296,112,361,192,FALSE
342,196,394,264,TRUE
127,6,415,319,FALSE
174,77,487,547,TRUE
14,208,35,239,FALSE
412,210,433,240,FALSE
348,39,431,131,FALSE
503,5,671,153,TRUE
176,9,500,397,TRUE
618,323,750,464,TRUE
126,181,254,344,TRUE
319,149,390,255,TRUE
201,34,329,194,FALSE
473,87,583,231,FALSE
260,7,503,288,FALSE
47,111,187,270,TRUE
502,108,746,318,TRUE
434,44,578,231,TRUE
263,108,370,224,FALSE
96,73,374,476,TRUE
525,9,676,207,TRUE
213,17,528,458,TRUE
2001,64,2193,273,TRUE
1489,253,1656,454,TRUE
864,31,1016,208,FALSE
642,5,792,199,FALSE
469,28,597,219,FALSE
151,196,433,542,TRUE
311,221,397,347,TRUE
457,252,501,308,TRUE
592,231,637,286,TRUE
253,299,327,381,TRUE
515,281,581,365,TRUE
525,205,546,240,FALSE
592,90,728,253,TRUE
73,180,192,320,TRUE
240,102,345,239,TRUE
441,72,567,240,FALSE
59,116,130,211,TRUE
4,184,56,261,TRUE
198,73,320,265,FALSE
6,10,441,395,TRUE
186,10,548,461,FALSE
447,102,733,469,TRUE
367,343,401,379,FALSE
231,106,348,258,TRUE
739,112,907,278,TRUE
103,29,206,155,TRUE
361,80,485,208,TRUE
275,192,557,575,TRUE
285,3,486,256,TRUE
250,31,393,197,TRUE
148,70,261,229,TRUE
474,73,566,176,TRUE
622,115,697,220,TRUE
349,91,433,194,TRUE
386,113,526,274,TRUE
79,147,213,307,TRUE
405,0,527,188,TRUE
278,178,521,540,TRUE
208,79,331,244,TRUE
262,84,456,341,TRUE
2,98,196,463,TRUE
29,187,324,572,TRUE
382,43,548,257,TRUE
551,8,754,254,TRUE
256,22,456,283,TRUE
471,20,577,142,TRUE
302,29,465,228,FALSE
537,11,748,275,TRUE
99,21,304,291,TRUE
835,118,994,336,TRUE
318,166,421,296,TRUE
421,152,514,276,TRUE
409,27,524,190,TRUE
300,62,374,175,FALSE
329,16,416,124,FALSE
238,0,496,316,TRUE
172,15,234,99,TRUE
143,4,633,500,TRUE
109,71,429,454,TRUE
100,6,658,610,TRUE
212,17,428,307,TRUE
503,183,578,257,TRUE
786,72,921,252,TRUE
914,1,971,66,TRUE
175,15,496,446,TRUE
344,14,742,649,TRUE
279,11,691,530,TRUE
3,7,702,813,TRUE
679,11,753,91,TRUE
415,5,519,105,TRUE
531,2,582,64,FALSE
74,42,166,118,FALSE
163,0,723,565,TRUE
317,76,538,332,TRUE
427,137,575,270,TRUE
340,154,444,249,TRUE
27,120,215,414,TRUE
1819,325,3602,2812,FALSE
530,101,594,177,TRUE
27,150,84,217,TRUE
262,85,343,194,TRUE
339,143,382,210,TRUE
178,102,244,201,TRUE
432,108,500,214,TRUE
354,119,425,204,FALSE
135,119,272,326,FALSE
233,98,374,281,TRUE
370,0,462,127,FALSE
285,108,381,209,TRUE
471,119,549,220,TRUE
221,106,583,607,TRUE
292,166,3178,4357,FALSE
4,27,124,161,TRUE
194,20,297,152,TRUE
457,82,515,181,TRUE
528,2,774,211,TRUE
259,5,526,281,TRUE
60,292,196,458,TRUE
107,370,249,518,TRUE
412,3,1091,712,TRUE
296,102,528,465,TRUE
94,91,223,266,FALSE
888,2,1020,186,FALSE
567,140,646,246,FALSE
429,0,535,114,FALSE
453,104,537,232,FALSE
717,140,789,233,FALSE
217,124,365,287,TRUE
540,5,645,136,TRUE
680,69,851,260,TRUE
632,39,751,194,TRUE
1020,59,1135,196,TRUE
267,165,372,329,TRUE
339,79,684,521,TRUE
714,45,939,392,TRUE
131,39,361,414,TRUE
457,38,524,121,FALSE
356,40,418,130,FALSE
278,84,334,155,FALSE
202,48,259,139,FALSE
73,71,138,168,FALSE
207,262,251,310,TRUE
69,76,358,435,TRUE
261,79,345,152,TRUE
315,24,385,100,TRUE
295,34,369,115,FALSE
416,91,490,181,TRUE
14,2,540,561,FALSE
454,11,574,162,TRUE
332,4,639,408,TRUE
72,110,380,517,FALSE
221,27,509,453,TRUE
135,85,300,304,TRUE
474,251,527,316,TRUE
62,53,75,64,TRUE
89,57,103,70,TRUE
92,13,109,29,TRUE
855,87,901,140,TRUE
202,204,275,280,TRUE
588,96,655,195,TRUE
500,116,532,159,TRUE
650,154,767,232,TRUE
924,150,951,164,TRUE
818,147,840,167,TRUE
829,376,1040,597,TRUE
375,132,650,458,TRUE
337,39,406,119,TRUE
70,33,130,104,TRUE
210,84,259,131,TRUE
509,87,551,155,TRUE
267,2,668,402,TRUE
70,7,423,427,TRUE
627,144,705,256,TRUE
572,290,616,345,TRUE
489,289,526,338,TRUE
414,317,447,354,TRUE
223,281,267,332,TRUE
13,7,480,403,TRUE
314,154,405,264,TRUE
305,76,537,488,FALSE
229,35,433,296,TRUE
464,41,666,302,TRUE
458,41,672,311,TRUE
556,7,784,284,TRUE
28,4,370,357,TRUE
203,67,284,168,FALSE
507,85,601,181,FALSE
173,283,206,321,TRUE
445,1,694,344,TRUE
162,115,411,429,TRUE
222,87,511,419,TRUE
169,112,283,234,TRUE
282,105,444,282,TRUE
443,115,535,230,TRUE
587,138,657,244,TRUE
299,3,585,403,TRUE
336,51,519,313,FALSE
176,236,296,382,TRUE
504,317,563,381,TRUE
478,70,595,198,TRUE
297,6,452,240,TRUE
234,83,426,282,TRUE
295,72,411,223,FALSE
24,2,552,553,TRUE
909,251,1159,538,FALSE
166,53,279,206,FALSE
91,239,191,371,TRUE
584,244,673,357,TRUE
490,220,550,300,TRUE
447,210,491,270,TRUE
261,231,311,297,TRUE
234,121,435,381,FALSE
436,115,590,339,TRUE
646,100,772,256,TRUE
1598,1,1730,110,TRUE
248,122,436,343,TRUE
283,157,461,377,TRUE
203,162,276,275,TRUE
61,91,118,147,TRUE
5,45,35,87,TRUE
135,2,774,548,TRUE
1055,166,1235,400,FALSE
538,31,711,239,FALSE
222,115,339,275,TRUE
3,171,145,338,TRUE
486,148,547,231,TRUE
314,206,357,271,TRUE
265,136,382,260,TRUE
1049,188,1090,248,TRUE
73,152,145,235,FALSE
1079,145,1140,215,FALSE
149,33,591,578,TRUE
370,5,507,162,TRUE
87,4,612,588,TRUE
103,100,571,685,TRUE
316,184,378,267,TRUE
370,207,424,266,TRUE
374,90,459,180,TRUE
161,138,235,224,TRUE
133,2,628,427,TRUE
147,36,367,318,TRUE
137,12,458,463,TRUE
300,14,704,507,TRUE
251,162,324,248,TRUE
294,27,406,166,TRUE
361,46,476,182,TRUE
292,75,383,183,TRUE
509,93,570,162,TRUE
6,326,179,524,TRUE
277,159,401,317,TRUE
523,205,667,374,TRUE
859,219,959,381,TRUE
216,149,260,201,TRUE
63,35,132,137,TRUE
367,40,438,141,TRUE
645,25,724,135,TRUE
739,34,825,152,TRUE
135,25,408,444,TRUE
51,37,413,588,TRUE
398,211,569,394,FALSE
857,201,902,247,TRUE
136,90,222,191,TRUE
369,164,416,217,TRUE
644,170,684,216,TRUE
1162,13,1386,281,TRUE
392,589,586,765,TRUE
187,557,377,782,TRUE
111,54,246,218,TRUE
410,69,515,205,TRUE
288,88,380,220,TRUE
427,185,514,293,TRUE
186,27,249,102,FALSE
845,497,1374,1158,TRUE
734,523,1397,1129,TRUE
223,6,420,238,FALSE
293,108,460,323,FALSE
198,43,409,312,TRUE
55,53,289,386,TRUE
173,43,217,97,TRUE
386,39,426,84,TRUE
110,3,424,421,TRUE
77,109,569,840,TRUE
258,5,331,105,FALSE
130,101,212,186,FALSE
370,117,416,179,FALSE
86,84,205,170,TRUE
224,57,614,598,TRUE
211,5,397,235,TRUE
268,2,536,377,TRUE
450,235,644,480,FALSE
204,10,434,331,TRUE
119,70,412,499,TRUE
120,37,533,611,TRUE
182,35,768,578,TRUE
459,79,644,339,TRUE
353,218,437,328,FALSE
487,51,909,631,TRUE
39,60,171,203,TRUE
439,78,499,171,TRUE
520,82,566,135,TRUE
595,104,629,142,TRUE
142,19,288,194,TRUE
266,2,508,296,TRUE
384,0,1583,1149,FALSE
303,4,676,496,TRUE
395,202,485,328,TRUE
384,15,786,532,TRUE
177,42,491,441,TRUE
788,59,886,192,TRUE
349,8,481,230,TRUE
190,0,270,87,TRUE
785,23,828,81,TRUE
876,915,1199,1282,TRUE
81,108,261,360,TRUE
98,58,125,89,FALSE
273,5,392,170,TRUE
151,103,303,291,FALSE
129,48,880,933,FALSE
274,25,369,123,TRUE
183,16,470,344,TRUE
170,19,308,218,TRUE
265,8,505,274,TRUE
439,7,863,469,TRUE
3,159,257,601,TRUE
266,8,521,400,TRUE
6,55,218,392,TRUE
104,337,357,667,FALSE
738,2,942,171,TRUE
213,464,326,585,TRUE
39,407,147,491,FALSE
279,27,411,228,TRUE
107,6,251,186,TRUE
283,7,392,145,TRUE
399,79,480,177,TRUE
83,105,341,434,TRUE
141,10,524,587,TRUE
76,83,308,389,FALSE
458,436,661,692,FALSE
3,45,122,299,FALSE
452,30,697,328,FALSE
697,138,867,361,FALSE
805,91,1037,328,FALSE
1129,197,1346,456,FALSE
82,4,477,505,TRUE
135,74,366,366,TRUE
423,122,475,184,TRUE
538,215,626,433,TRUE
393,181,520,336,TRUE
122,41,176,109,TRUE
204,106,253,161,TRUE
284,0,706,527,TRUE
258,92,379,212,FALSE
352,181,422,266,TRUE
327,5,453,197,TRUE
214,129,1592,2308,FALSE
273,180,345,263,TRUE
127,173,198,267,TRUE
377,152,411,209,TRUE
196,145,231,185,TRUE
2,157,67,219,TRUE
97,146,141,196,TRUE
275,122,304,160,TRUE
310,114,337,149,TRUE
358,99,382,126,TRUE
386,96,409,122,TRUE
411,130,432,164,TRUE
331,156,385,217,TRUE
192,3,225,41,TRUE
433,21,463,58,TRUE
216,190,354,352,TRUE
287,242,508,506,TRUE
79,56,465,355,TRUE
434,51,809,532,FALSE
819,36,1214,558,FALSE
104,246,254,443,TRUE
364,237,481,405,TRUE
273,170,341,258,TRUE
361,151,435,239,TRUE
431,101,473,167,TRUE
393,90,433,137,TRUE
321,97,376,157,TRUE
168,88,220,158,TRUE
50,21,145,156,TRUE
254,60,300,114,TRUE
265,18,291,52,TRUE
300,61,335,110,TRUE
201,57,230,89,TRUE
151,50,188,99,TRUE
2,7,39,46,TRUE
0,50,25,92,TRUE
90,23,475,597,TRUE
241,0,466,243,TRUE
196,46,521,554,TRUE
42,78,118,165,TRUE
517,70,579,156,TRUE
671,37,728,118,TRUE
479,235,568,334,TRUE
565,68,606,123,TRUE
1,20,220,311,TRUE
219,51,351,231,TRUE
317,32,405,173,TRUE
396,37,452,167,TRUE
103,105,487,489,TRUE
11,120,55,186,FALSE
106,125,147,184,FALSE
197,93,242,161,FALSE
334,137,374,195,FALSE
562,120,614,180,FALSE
669,185,877,459,FALSE
147,53,244,181,TRUE
526,107,583,174,TRUE
289,137,347,211,TRUE
50,134,106,205,TRUE
571,119,675,271,TRUE
252,84,359,233,TRUE
46,93,253,329,TRUE
55,5,476,414,TRUE
377,15,420,66,FALSE
252,94,649,619,TRUE
67,50,384,486,FALSE
12,309,169,490,FALSE
130,88,334,343,TRUE
